orbital_period,transit_duration,transit_depth,planet_radius,planet_radiuJ,pl_masse,pl_massj,insolation,equilibrium_temp,pl_orbeccen,inclination,stellar_temp,stellar_radius,stellar_mass,st_met,stellar_logg,discoverymethod,disposition
20.359,2.93808,3.3123,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3728,0.539092,0.535338,-0.01,4.70337,Transit,CONFIRMED
6.68851,3.24,0.1042,2.25,0.201,12.2,0.0383853,78,809,0.075,88.6971,5293,0.658,0.88,-0.01,4.4905,Transit,CONFIRMED
6.6874352,3.1,0.137,2.79,0.24890713,12.2,0.0383853,78,809,0.075,88.6971,4476,0.69,0.88,-0.01,4.4905,Transit,CONFIRMED
6.68796,3.04,0.1357,2.15,0.19181015,12.2,0.0383853,44.1,809,0.075,88.6971,4613,0.643,0.702,-0.01,4.659,Transit,CONFIRMED
3.471149,2.7888,0.1357,4.51,0.40235525,12.2,0.0383853,78,939.3,0.075,89.6,3840.6,0.542,0.571,-0.01,4.4905,Transit,CONFIRMED
3.471136,2.0448,0.665,5.16,0.46,12.2,0.0383853,78,809,0.075,88.6971,5293,0.61,0.88,-0.01,4.4905,Transit,CONFIRMED
3.471341,2.7888,0.1357,4.75,0.42376662,12.2,0.0383853,46.4,809,0.07,88.9,3889.72,0.587449,0.598864,-0.01,4.4905,Transit,CONFIRMED
3.471285,2.14,0.638,4.37,0.38986529,12.2,0.0383853,78,809,0.075,88.6971,3720,0.5,0.88,-0.01,4.4905,Transit,CONFIRMED
3.471280262,2.4382015,0.42803883,4.2314265,0.37750324,12.2,0.0383853,38.8531,636.76,0.075,88.6971,3696,0.563,0.88,-0.01,4.68275,Transit,CONFIRMED
3.47114,1.97,0.1357,4.13,0.36845392,12.2,0.0383853,49,809,0.075,88.6971,3939,0.57,0.6,-0.01,4.698,Transit,CONFIRMED
2.19945,1.44,0.163,2.6,0.23,12.2,0.0383853,78,809,0.075,88.6971,5293,0.61,0.88,-0.01,4.4905,Transit,CONFIRMED
2.198884,2.7888,0.1357,2.42,0.21589794,12.2,0.0383853,78,1093.7,0.075,89.26,3840.6,0.542,0.571,-0.01,4.4905,Transit,CONFIRMED
5.657,2.7888,0.1357,2.433,0.21705772,12.2,0.0383853,78,809,0.075,87.9933,5912,1.58,1.15,0,4.101,Transit,CONFIRMED
5.65706,2.7888,0.1357,2.16,0.193,12.2,0.0383853,78,1211,0.075,88.6971,5989,1.09,0.88,-0.02,4.4905,Transit,CONFIRMED
5.65688,4.36,0.1357,2.72,0.24266215,12.2,0.0383853,646,809,0.075,88.6971,5912,1.58,1.15,-0.01,4.101,Transit,CONFIRMED
5.65621,4.296,0.03342,3.13,0.279,12.2,0.0383853,78,809,0.075,88.6971,5293,1.617,0.88,-0.01,4.4905,Transit,CONFIRMED
5.656256,4.28,0.0342,2.08,0.18556517,12.2,0.0383853,78,809,0.075,88.6971,5840,1.03,0.88,-0.01,4.4905,Transit,CONFIRMED
5.656304,2.7888,0.1357,2.93920584,0.26221838,12.2,0.0383853,78,809,0.075,87.35435,5722,1.561446,1.049582,0.04,4.02,Transit,CONFIRMED
1.7292591,1.73,2.37,11,0.98135427,12.2,0.0383853,78,809,0.075,88.6971,4271,0.66,0.88,-0.01,4.4905,Transit,CONFIRMED
1.729268124,1.8278099,2.30432055,12.6001269,1.12410996,12.2,0.0383853,313.9308,1073.56,0.075,88.6971,4377,0.766495,0.88,-0.01,4.50156,Transit,CONFIRMED
1.7292577,1.7736,2.406,11.4,1.02,12.2,0.0383853,78,809,0.075,88.6971,5293,0.729,0.88,-0.01,4.4905,Transit,CONFIRMED
1.7292684,1.689,0.1357,6.71,0.5986261,12.2,0.0383853,100,809,0.075,88.6971,4103,0.445,0.503,-0.01,4.824,Transit,CONFIRMED
1.729257,2.7888,0.1357,10.44,0.93139442,12.2,0.0383853,380.5,809,0.1,87.75,4262.1,0.685548,0.682189,-0.01,4.4905,Transit,CONFIRMED
19.15344,2.7888,0.1357,2.04,0.182,12.2,0.0383853,78,889,0.075,88.6971,6445,1.12,0.88,-0.5,4.4905,Transit,CONFIRMED
19.1541,6.73,0.1357,2.05,0.18288875,12.2,0.0383853,119,809,0.075,88.6971,6256,1.29,0.96,-0.01,4.198,Transit,CONFIRMED
19.153,7.008,0.0333,2.4,0.21,12.2,0.0383853,78,809,0.075,88.6971,5293,1.25,0.88,-0.01,4.4905,Transit,CONFIRMED
19.153765,6.79,0.034,2.65,0.23641716,12.2,0.0383853,78,809,0.075,88.6971,6234,1.32,0.88,-0.01,4.4905,Transit,CONFIRMED
19.15454,2.7888,0.1357,2.47140597,0.22048407,12.2,0.0383853,78,809,0.075,88.64866,6114,1.328888,1.015093,-0.32,4.11,Transit,CONFIRMED
31.6372,4,0.1357,1.89,0.16861451,12.2,0.0383853,10.7,809,0.075,88.6971,5054,0.76,0.75,-0.01,4.544,Transit,CONFIRMED
31.6551,4.632,0.0999,2.48,0.221,12.2,0.0383853,78,809,0.075,88.6971,5293,0.774,0.88,-0.01,4.4905,Transit,CONFIRMED
31.646306,4.93,0.1,2.53,0.22571148,12.2,0.0383853,78,809,0.075,88.6971,4810,0.73,0.88,-0.01,4.4905,Transit,CONFIRMED
20.5065,3.01,0.1357,2.24,0.19983941,12.2,0.0383853,15.3,809,0.075,88.6971,4899,0.73,0.77,-0.01,4.603,Transit,CONFIRMED
20.507693,3.57,0.124,2.78,0.24801499,12.2,0.0383853,78,809,0.075,88.6971,4728,0.72,0.88,-0.01,4.4905,Transit,CONFIRMED
20.5107,3.384,0.1104,2.23,0.199,12.2,0.0383853,78,809,0.075,88.6971,5293,0.662,0.88,-0.01,4.4905,Transit,CONFIRMED
2.770522,2.3472,0.209,3.19,0.285,12.2,0.0383853,78,809,0.075,88.6971,5293,0.696,0.88,-0.01,4.4905,Transit,CONFIRMED
2.7706297,2.39,0.213,3.36,0.29975912,12.2,0.0383853,78,809,0.075,88.6971,4329,0.67,0.88,-0.01,4.4905,Transit,CONFIRMED
2.77065,2.307,0.1357,1.93,0.17218307,12.2,0.0383853,59,809,0.075,88.6971,4175,0.45,0.51,-0.01,4.81,Transit,CONFIRMED
5.73597,2.35,0.1357,1.5,0.13382104,12.2,0.0383853,19.7,809,0.075,88.6971,4021,0.462,0.52,-0.01,4.823,Transit,CONFIRMED
5.73594,2.654,0.1357,1.91,0.17039879,12.2,0.0383853,24.1,565,0.075,87.35,3930,0.57,0.61,-0.33,4.71,Transit,CONFIRMED
5.73491,2.7888,0.1357,1.92,0.17129093,12.2,0.0383853,78,634,0.075,88.6971,4102,0.52,0.53,-0.51,4.4905,Transit,CONFIRMED
5.7348462,2.83,0.126,2.4,0.21411366,12.2,0.0383853,78,809,0.075,88.6971,4088,0.62,0.88,-0.01,4.4905,Transit,CONFIRMED
5.73649,3.288,0.1496,4.2,0.37,12.2,0.0383853,78,809,0.075,88.6971,5293,0.532,0.88,-0.01,4.4905,Transit,CONFIRMED
10.93406,2.7888,0.1357,1.92,0.17129093,12.2,0.0383853,78,511,0.075,88.6971,4102,0.52,0.53,-0.51,4.4905,Transit,CONFIRMED
10.93459,2.736,0.1378,2.02,0.18,12.2,0.0383853,78,809,0.075,88.6971,5293,0.532,0.88,-0.01,4.4905,Transit,CONFIRMED
10.93241,3.498,0.1357,2.26,0.2016237,12.2,0.0383853,10.2,456,0.075,86.95,3930,0.57,0.61,-0.33,4.71,Transit,CONFIRMED
10.9324,2.84,0.1357,1.64,0.146311,12.2,0.0383853,8.3,809,0.075,88.6971,4021,0.462,0.52,-0.01,4.823,Transit,CONFIRMED
8.75198,3,0.1337,2.29,0.204,12.2,0.0383853,78,809,0.075,88.6971,5293,0.634,0.88,-0.01,4.4905,Transit,CONFIRMED
8.7529874,2.91,0.119,2.46,0.2194665,12.2,0.0383853,78,809,0.075,88.6971,4252,0.65,0.88,-0.01,4.4905,Transit,CONFIRMED
8.7529,2.68,0.1357,1.59,0.1418503,12.2,0.0383853,18.8,809,0.075,88.6971,4326,0.546,0.611,-0.01,4.742,Transit,CONFIRMED
13.008383,2.7888,0.1357,15.65133315,1.4,12.2,0.0383853,78,809,0.075,89.03346,5526,1.420548,0.88,0.44,4.29,Transit,REFUTED
13.0106,5.1504,0.1357,12.9,1.15,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,REFUTED
13.00819,5.3952,1.2279,20.1,1.79,12.2,0.0383853,78,809,0.075,88.6971,5293,1.76,0.88,-0.01,4.4905,Transit,REFUTED
13.008278,5.52,1.25,8.68,0.77437773,12.2,0.0383853,78,809,0.075,88.6971,4639,0.71,0.88,-0.01,4.4905,Transit,REFUTED
3.5353975,5.74,0.615,1.98,0.17664377,12.2,0.0383853,78,809,0.075,88.6971,3260,0.23,0.88,-0.01,4.4905,Transit,CONFIRMED
3.53482,5.325,0.1357,11.1,0.99027567,12.2,0.0383853,1124,809,0.075,88.6971,6113,1.49,1.21,-0.01,4.14,Transit,CONFIRMED
3.535155,5.4312,0.6314,16.6,1.48,12.2,0.0383853,78,809,0.075,88.6971,5293,2.07,0.88,-0.01,4.4905,Transit,CONFIRMED
3.535055,5.328,0.1357,18,1.60585244,12.2,0.0383853,78,2004,0.075,86.46,7147,2.192,1.691,0.055,3.979,Transit,CONFIRMED
12.20772,3.48,0.1357,2.6,0.23195646,12.2,0.0383853,78,665,0.075,89.32,5263,0.807,0.851,-0.037,4.555,Transit,CONFIRMED
12.207632,3.64,0.1,2.47,0.22035864,12.2,0.0383853,78,809,0.075,88.6971,4684,0.72,0.88,-0.01,4.4905,Transit,CONFIRMED
12.20773,3.6264,0.1001,2.34,0.209,12.2,0.0383853,78,809,0.075,88.6971,5293,0.713,0.88,-0.01,4.4905,Transit,CONFIRMED
12.2054,3.64,0.1357,2.5,0.22303506,12.2,0.0383853,52.5,809,0.075,88.6971,5269,0.85,0.83,-0.01,4.491,Transit,CONFIRMED
12.2091165,3.807,0.092,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4555,0.824666,0.718,-0.01,4.46164,Transit,CONFIRMED
9.7843,2.76,0.1357,1.15,0.10259613,12.2,0.0383853,6.1,809,0.075,88.6971,3798,0.384,0.421,-0.01,4.891,Transit,CONFIRMED
9.7833,2.7888,0.139,2.6116925,0.233,12.2,0.0383853,78,560,0.24,89.08,3990,0.643,0.615,-0.02,4.61,Transit,CONFIRMED
2.84947127,2.093,0.372,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4279,0.737576,0.669,-0.01,4.52788,Transit,CONFIRMED
2.849271,2.7888,0.1357,4.43,0.39521881,44,0.13843948,141.3,900,0.075,88.6971,4300,0.715,0.688,0.376,4.566,Transit,CONFIRMED
2.8493,1.872,0.1357,2.6,0.23142158,12.2,0.0383853,78,809,0.075,87.5,4279,0.737576,0.669,-0.01,4.52788,Transit,CONFIRMED
2.8492816,2.7888,0.1357,2.6,0.23142158,12.2,0.0383853,78,809,0.07,88.2,4456,0.63,0.696,-0.01,4.673,Transit,CONFIRMED
2.849274,2.7888,0.1357,4.38,0.39075743,12.2,0.0383853,141.3,809,0.07,88.21,4299.98,0.715385,0.687725,-0.01,4.4905,Transit,CONFIRMED
2.849282,1.907,0.401,4.75272,0.42401001,12.2,0.0383853,115.305,912,0.075,88.6971,4279,0.74,0.88,-0.01,4.53,Transit,CONFIRMED
2.849302,2.0616,0.3954,4.07,0.363,12.2,0.0383853,78,809,0.075,88.6971,5293,0.662,0.88,-0.01,4.4905,Transit,CONFIRMED
2.8492818,2.07,0.389,4.43,0.39521813,12.2,0.0383853,78,809,0.075,88.6971,4237,0.65,0.88,-0.01,4.4905,Transit,CONFIRMED
2.849258,2.006,0.1357,3.82,0.34079757,12.2,0.0383853,115,809,0.075,88.6971,4456,0.63,0.696,-0.01,4.673,Transit,CONFIRMED
9.0073,2.58,0.099,2.30905002,0.206,12.2,0.0383853,78,635.8,0.25,88.95,4413,0.671,0.699,0.08,4.629,Transit,CONFIRMED
9.007156,2.54,0.118,2.53,0.22571148,12.2,0.0383853,78,809,0.075,88.6971,4388,0.68,0.88,-0.01,4.4905,Transit,CONFIRMED
9.0063,2.29,0.1357,2.1,0.18734945,12.2,0.0383853,24.1,809,0.075,88.6971,4434,0.621,0.683,-0.01,4.68,Transit,CONFIRMED
9.0074,2.424,0.1254,2.18,0.194,12.2,0.0383853,78,809,0.075,88.6971,5293,0.599,0.88,-0.01,4.4905,Transit,CONFIRMED
7.0525273,1.96,0.1,2.62,0.23374074,12.2,0.0383853,78,809,0.075,88.6971,4998,0.76,0.88,-0.01,4.4905,Transit,CONFIRMED
7.05254,1.899,0.1357,2.68,0.23909359,12.2,0.0383853,118,809,0.075,88.6971,5413,0.86,0.89,-0.01,4.522,Transit,CONFIRMED
7.05235,2.0472,0.103,2.72,0.243,12.2,0.0383853,78,809,0.075,88.6971,5293,0.837,0.88,-0.01,4.4905,Transit,CONFIRMED
7.052475,2.7888,0.1357,2.59425303,0.23144375,12.2,0.0383853,78,809,0.075,88.85456,5134,0.803348,0.857874,0.11,4.54,Transit,CONFIRMED
7.05240378,2.185,0.098,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5020,0.836424,0.834,-0.01,4.51438,Transit,CONFIRMED
2.53726,1.996,0.1357,1.62,0.14452672,12.2,0.0383853,462,809,0.075,88.6971,5413,0.86,0.89,-0.01,4.522,Transit,CONFIRMED
2.537071,2.7888,0.1357,1.62512091,0.14498358,12.2,0.0383853,78,809,0.075,86.09968,5134,0.803348,0.857874,0.11,4.54,Transit,CONFIRMED
2.5370422,2.09,0.0393,1.64,0.146311,12.2,0.0383853,78,809,0.075,88.6971,4998,0.76,0.88,-0.01,4.4905,Transit,CONFIRMED
2.53712,2.16,0.0375,1.71,0.153,12.2,0.0383853,78,809,0.075,88.6971,5293,0.837,0.88,-0.01,4.4905,Transit,CONFIRMED
22.881145,3.23,0.0462,1.78,0.15880096,12.2,0.0383853,78,809,0.075,88.6971,4998,0.76,0.88,-0.01,4.4905,Transit,CONFIRMED
22.882,3.12,0.0425,1.84,0.164,12.2,0.0383853,78,809,0.075,88.6971,5293,0.837,0.88,-0.01,4.4905,Transit,CONFIRMED
22.88159,2.7888,0.1357,1.75221592,0.15632223,12.2,0.0383853,78,809,0.075,89.43128,5134,0.803348,0.857874,0.11,4.54,Transit,CONFIRMED
22.8827,3.2,0.1357,1.71,0.15255598,12.2,0.0383853,24.6,809,0.075,88.6971,5413,0.86,0.89,-0.01,4.522,Transit,CONFIRMED
20.6921,2.76,0.1357,2.41,0.2150058,12.2,0.0383853,17.1,809,0.075,88.6971,5055,0.731,0.774,-0.01,4.592,Transit,CONFIRMED
20.6915,2.28,0.0986,2.1,0.19,12.2,0.0383853,78,809,0.075,88.6971,5293,0.64,0.88,-0.01,4.4905,Transit,CONFIRMED
20.698453,2.93,0.115,2.69,0.23998573,12.2,0.0383853,78,809,0.075,88.6971,4775,0.73,0.88,-0.01,4.4905,Transit,CONFIRMED
11.2954,1.75,0.1357,2.3,0.20519226,12.2,0.0383853,38.3,809,0.075,88.6971,5055,0.731,0.774,-0.01,4.592,Transit,CONFIRMED
11.29665,1.8,0.094,2.08,0.186,12.2,0.0383853,78,809,0.075,88.6971,5293,0.64,0.88,-0.01,4.4905,Transit,CONFIRMED
11.295158,1.92,0.0967,2.47,0.22035864,12.2,0.0383853,78,809,0.075,88.6971,4775,0.73,0.88,-0.01,4.4905,Transit,CONFIRMED
30.9349,4.9,0.1357,2.5,0.22303506,12.2,0.0383853,28.6,809,0.075,88.6971,5767,1.01,0.93,-0.01,4.398,Transit,CONFIRMED
30.9403,5.28,0.0724,2.44,0.218,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8649,0.88,-0.01,4.4905,Transit,CONFIRMED
30.944648,5.27,0.0845,3.06,0.27299491,12.2,0.0383853,78,809,0.075,88.6971,5710,0.96,0.88,-0.01,4.4905,Transit,CONFIRMED
30.944593,2.7888,0.1357,2.31215242,0.20627642,12.2,0.0383853,78,809,0.075,89.41992,5617,0.86302,0.93034,-0.12,4.67,Transit,CONFIRMED
30.94191,2.7888,0.068,2.5,0.22303506,12.2,0.0383853,78,615,0.075,88.6971,5850,0.96,0.97,-0.14,4.4905,Transit,CONFIRMED
3.0026,2.88,0.1357,2.6,0.23142158,12.2,0.0383853,78,809,0.075,80.6,5630,1.45479,1,0.18,4.11247,Transit,CONFIRMED
3.0026215,3.595,0.504,14.0672,1.25499369,12.2,0.0383853,4289.27,2254,0.075,88.6971,5630,1.45,0.88,-0.01,4.11,Transit,CONFIRMED
3.00234671,3.271,0.44,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5630,1.45479,1,0.18,4.11247,Transit,CONFIRMED
3.0026376,3.11,0.479,6.45,0.57543046,12.2,0.0383853,78,809,0.075,88.6971,5425,0.86,0.88,-0.01,4.4905,Transit,CONFIRMED
3.002627,3.124,0.1357,9.9,0.88321884,12.2,0.0383853,1212,809,0.075,88.6971,5749,1.47,1.08,-0.01,4.139,Transit,CONFIRMED
3.002654,3.1176,0.4774,10.45,0.9323,12.2,0.0383853,78,809,0.075,88.6971,5293,1.525,0.88,-0.01,4.4905,Transit,CONFIRMED
3.00265,3.08,0.1357,7.655747,0.683,135.39558,0.426,78,1400,0,88.49,5500,1.12,0.97,0.01,4.07,Transit,CONFIRMED
2.573413,2.7888,0.1357,1.93284331,0.17243673,12.2,0.0383853,78,809,0.075,85.99632,5761,1.015751,1.030202,0.17,4.38,Transit,CONFIRMED
2.5735352,2.61,0.0348,1.94,0.17307521,12.2,0.0383853,78,809,0.075,88.6971,5680,0.95,0.88,-0.01,4.4905,Transit,CONFIRMED
2.57336,2.7888,0.1357,1.92,0.17129122,12.2,0.0383853,730,1325,0.075,88.6971,5748,0.995,0.97,0.03,4.38,Transit,CONFIRMED
2.57275378,2.144,0.022,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5718,1.00125,1.02,-0.01,4.44558,Transit,CONFIRMED
2.57302,2.33,0.1357,2.48,0.22125078,12.2,0.0383853,1686,809,0.075,88.6971,6293,1.36,1.21,-0.01,4.25,Transit,CONFIRMED
2.57333,2.808,0.0364,2.03,0.181,12.2,0.0383853,78,809,0.075,88.6971,5293,1.046,0.88,-0.01,4.4905,Transit,CONFIRMED
6.67199,2.7888,0.1357,2.02,0.18021264,12.2,0.0383853,46.7,666,0.075,88.6971,4455,0.696,0.67,-0.1,4.57,Transit,CONFIRMED
6.6717686,1.58,0.0831,2.18,0.19448657,12.2,0.0383853,78,809,0.075,88.6971,4500,0.69,0.88,-0.01,4.4905,Transit,CONFIRMED
6.67010938,1.597,0.074,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4555,0.695645,0.718,-0.01,4.60942,Transit,CONFIRMED
6.671774,2.7888,0.1357,1.92561267,0.17179166,12.2,0.0383853,78,809,0.075,89.09984,4636,0.647947,0.684147,-0.29,4.7,Transit,CONFIRMED
6.67196,1.56,0.0788,1.697,0.1514,12.2,0.0383853,78,809,0.075,88.6971,5293,0.577,0.88,-0.01,4.4905,Transit,CONFIRMED
6.67202,1.41,0.1357,2.14,0.19091801,12.2,0.0383853,66,809,0.075,88.6971,4880,0.73,0.77,-0.01,4.604,Transit,CONFIRMED
16.19803,1.608,0.0828,1.73,0.154,12.2,0.0383853,78,809,0.075,88.6971,5293,0.577,0.88,-0.01,4.4905,Transit,CONFIRMED
16.1966,1.29,0.1357,2.14,0.19091801,12.2,0.0383853,20.5,809,0.075,88.6971,4880,0.73,0.77,-0.01,4.604,Transit,CONFIRMED
16.197189,1.43,0.0776,2.11,0.18824159,12.2,0.0383853,78,809,0.075,88.6971,4500,0.69,0.88,-0.01,4.4905,Transit,CONFIRMED
16.197201,2.7888,0.1357,1.89069587,0.16867659,12.2,0.0383853,78,809,0.075,89.60532,4636,0.647947,0.684147,-0.29,4.7,Transit,CONFIRMED
16.19697,2.7888,0.1357,1.99,0.17753621,12.2,0.0383853,14.3,495,0.075,88.6971,4455,0.696,0.67,-0.1,4.57,Transit,CONFIRMED
20.2653,5.256,0.0481,2.89,0.258,12.2,0.0383853,78,809,0.075,88.6971,5293,1.269,0.88,-0.01,4.4905,Transit,CONFIRMED
20.257,5.49,0.1357,3.22,0.28726916,12.2,0.0383853,188,809,0.075,88.6971,6771,1.63,1.4,-0.01,4.15,Transit,CONFIRMED
20.258209,4.97,0.0402,2.08,0.18556517,12.2,0.0383853,78,809,0.075,88.6971,5686,0.95,0.88,-0.01,4.4905,Transit,CONFIRMED
25.4556,4.24,0.1357,3.9,0.3479347,12.2,0.0383853,139,809,0.075,88.6971,6771,1.63,1.4,-0.01,4.15,Transit,CONFIRMED
25.457815,4.6,0.0829,2.99,0.26674993,12.2,0.0383853,78,809,0.075,88.6971,5686,0.95,0.88,-0.01,4.4905,Transit,CONFIRMED
25.4569,4.8,0.079,3.66,0.327,12.2,0.0383853,78,809,0.075,88.6971,5293,1.269,0.88,-0.01,4.4905,Transit,CONFIRMED
6.53147301,3.167,0.072,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5391,0.875405,0.94,-0.01,4.52678,Transit,CONFIRMED
6.5311178,3.18,0.101,2.85,0.25425997,12.2,0.0383853,78,809,0.075,88.6971,5313,0.82,0.88,-0.01,4.4905,Transit,CONFIRMED
6.53142,3.264,0.095,2.79,0.249,12.2,0.0383853,78,809,0.075,88.6971,5293,0.867,0.88,-0.01,4.4905,Transit,CONFIRMED
6.53044,3.06,0.1357,2.07,0.18467303,12.2,0.0383853,98,809,0.075,88.6971,5312,0.726,0.741,-0.01,4.576,Transit,CONFIRMED
12.647815,2.7888,0.1357,1.38162499,0.12326033,12.2,0.0383853,78,809,0.075,89.14842,4799,0.668753,0.701917,-0.34,4.55,Transit,CONFIRMED
12.64655,2.928,0.0391,1.47,0.131,12.2,0.0383853,78,809,0.075,88.6971,5293,0.722,0.88,-0.01,4.4905,Transit,CONFIRMED
12.65309622,3.477,0.041,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CONFIRMED
12.6475,3.43,0.1357,1.58,0.14095816,12.2,0.0383853,45,809,0.075,88.6971,5213,0.84,0.87,-0.01,4.533,Transit,CONFIRMED
12.647849,2.99,0.044,1.65,0.14720314,12.2,0.0383853,78,809,0.075,88.6971,4711,0.72,0.88,-0.01,4.4905,Transit,CONFIRMED
5.06939,2.7888,0.1357,2.75,0.24533899,16,0.05034163,980,1427,0.075,88.6971,5865,1.79,1.06,-0.05,3.99,Transit,CONFIRMED
5.0689232,4.34,0.0288,2.93,0.26139709,12.2,0.0383853,78,809,0.075,88.6971,6490,1.59,0.88,-0.01,4.4905,Transit,CONFIRMED
5.06963,4.71,0.1357,2.49,0.22214292,21.3,0.06701696,840,1372,0,86.6,5887,1.67,1.11,-0.047,4.03,Transit,CONFIRMED
5.06965,4.4,0.1357,2.49,0.22214292,12.2,0.0383853,897,809,0.075,88.6971,5958,1.71,1.16,-0.01,4.035,Transit,CONFIRMED
24.38724,5.92704,0.1357,17.4,1.55,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,REFUTED
24.3949924,6.096,2.305,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6059,1.53945,1.13,-0.01,4.11642,Transit,REFUTED
24.38752,6.0288,2.371,22.4,2,12.2,0.0383853,78,809,0.075,88.6971,5293,1.43,0.88,-0.01,4.4905,Transit,REFUTED
24.3872,5.424,0.1357,2.6,0.23142158,12.2,0.0383853,78,809,0.075,89.4,6059,1.53945,1.13,-0.01,4.11642,Transit,REFUTED
24.387407,6.06,2.39,18.3,1.63261665,12.2,0.0383853,78,809,0.075,88.6971,5931,1.09,0.88,-0.01,4.4905,Transit,REFUTED
8.05423,2.976,0.0668,1.73,0.154,12.2,0.0383853,78,809,0.075,88.6971,5293,0.655,0.88,-0.01,4.4905,Transit,CONFIRMED
8.054787,2.7888,0.1357,1.82830556,0.1631105,12.2,0.0383853,78,809,0.075,88.71527,4893,0.702294,0.751397,-0.21,4.74,Transit,CONFIRMED
8.0549321,2.78,0.0653,2.01,0.17932019,12.2,0.0383853,78,809,0.075,88.6971,4720,0.72,0.88,-0.01,4.4905,Transit,CONFIRMED
8.05428,2.72,0.1357,1.58,0.14095816,12.2,0.0383853,41,809,0.075,88.6971,4746,0.675,0.73,-0.01,4.632,Transit,CONFIRMED
7.06599,1.62,0.1357,2.32,0.20697654,12.2,0.0383853,17.9,809,0.075,88.6971,4127,0.491,0.551,-0.01,4.786,Transit,CONFIRMED
7.065,1.752,0.221,2.4,0.21,12.2,0.0383853,78,809,0.075,88.6971,5293,0.491,0.88,-0.01,4.4905,Transit,CONFIRMED
7.0658874,1.65,0.21,3.07,0.27388706,12.2,0.0383853,78,809,0.075,88.6971,4059,0.61,0.88,-0.01,4.4905,Transit,CONFIRMED
28.6777,7.36,0.1357,4.12,0.36756178,12.2,0.0383853,125,809,0.075,88.6971,5715,2.13,1.05,-0.01,3.817,Transit,CONFIRMED
28.6911,7.872,0.0681,4.3,0.38,12.2,0.0383853,78,809,0.075,88.6971,5293,1.597,0.88,-0.01,4.4905,Transit,CONFIRMED
28.6781,7.5816,0.058,4.03523305,0.36,12.2,0.0383853,78,786,0.24,89.08,5700,1.533,1.056,0.049,4.092,Transit,CONFIRMED
28.67992,2.7888,0.053,2.67,0.23820145,12.2,0.0383853,78,651,0.075,88.6971,5772,0.96,0.97,-0.07,4.4905,Transit,CONFIRMED
13.978518,2.7888,0.1357,2.75039475,0.24537378,12.2,0.0383853,78,809,0.075,89.14508,5131,0.798574,0.847597,0.06,4.53,Transit,CONFIRMED
13.9782,3.444,0.1076,2.69,0.24,12.2,0.0383853,78,809,0.075,88.6971,5293,0.783,0.88,-0.01,4.4905,Transit,CONFIRMED
13.98746633,3.958,0.102,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5064,0.792485,0.846,-0.01,4.56746,Transit,CONFIRMED
13.97876,3.49,0.11,2.77,0.24712285,12.2,0.0383853,78,809,0.075,88.6971,5026,0.77,0.88,-0.01,4.4905,Transit,CONFIRMED
13.97896,3.52,0.1357,2.89,0.25782853,12.2,0.0383853,62,809,0.075,88.6971,5622,0.93,0.94,-0.01,4.478,Transit,CONFIRMED
6.9862794,1.87,0.291,3.32,0.29619056,12.2,0.0383853,78,809,0.075,88.6971,3891,0.57,0.88,-0.01,4.4905,Transit,CONFIRMED
6.98541,1.41,0.1357,2.15,0.19181015,12.2,0.0383853,13.4,809,0.075,88.6971,4006,0.426,0.477,-0.01,4.852,Transit,CONFIRMED
5.57739,1.67,0.1357,0.75,0.06691052,12.2,0.0383853,5.4,809,0.075,88.6971,3497,0.232,0.217,-0.01,5.048,Transit,CONFIRMED
5.577212,2.7888,0.1357,1.08,0.09635115,12.2,0.0383853,8.5,809,0.11,89.15,3360.47,0.330989,0.271365,-0.01,4.4905,Transit,CONFIRMED
5.5773147,1.65,0.109,1.54,0.1373896,12.2,0.0383853,78,809,0.075,88.6971,3563,0.43,0.88,-0.01,4.4905,Transit,CONFIRMED
15.189034,2.7888,0.1357,1.16,0.10348827,12.2,0.0383853,2.2,809,0.11,89.54,3360.47,0.330989,0.271365,-0.01,4.4905,Transit,CONFIRMED
15.1871,2.15,0.1357,0.86,0.07672406,12.2,0.0383853,1.41,809,0.075,88.6971,3497,0.232,0.217,-0.01,5.048,Transit,CONFIRMED
7.760178,2.7888,0.1357,1.01,0.09010616,12.2,0.0383853,5.4,809,0.11,89.26,3360.47,0.330989,0.271365,-0.01,4.4905,Transit,CONFIRMED
