orbital_period,transit_duration,transit_depth,koi_ror,planet_radius,koi_sma,inclination,equilibrium_temp,insolation,koi_srho,stellar_temp,stellar_logg,stellar_radius,stellar_mass,disposition
4.309381978,2.8977,310.7,0.015879,1.89,0.0506,89.83,1134.0,390.76,1.56957,5541.0,4.332,1.089,0.929,CONFIRMED
4.9213639,1.8806,761.3,0.024565,2.14,0.0532,89.93,868.0,134.02,6.71333,5076.0,4.55,0.799,0.827,CONFIRMED
87.0912594,7.0,1129.1,0.035555,2.95,0.3579,89.15,321.0,2.52,0.46057,5001.0,4.582,0.76,0.806,CONFIRMED
1.583160478,1.1935,732.6,0.029555,3.27,0.0276,80.09,1619.0,1625.93,1.06758,6063.0,4.476,1.012,1.117,FALSE POSITIVE
7.9788198,2.874,83.8,0.008249,0.99,0.0766,89.87,927.0,174.85,2.89645,5553.0,4.33,1.098,0.941,CANDIDATE
18.49234792,3.4744,1655.5,0.036503,3.34,0.1254,89.95,603.0,31.27,4.13534,5289.0,4.477,0.838,0.769,CONFIRMED
7.930583519,3.6083,826.1,0.027039,3.05,0.08,87.79,899.0,154.36,0.91343,5674.0,4.446,1.032,1.086,CONFIRMED
7.07136119,2.757,65.7,0.007798,0.63,0.067,87.48,719.0,63.11,1.27319,4900.0,4.602,0.741,0.806,CONFIRMED
9.50150926,6.852,509.5,0.259878,25.77,0.0876,63.77,843.0,119.55,0.0046,5938.0,4.518,0.908,0.992,FALSE POSITIVE
15.65563866,3.9305,955.9,0.027942,2.55,0.1128,89.42,623.0,35.62,2.0611,5185.0,4.484,0.837,0.779,CONFIRMED
10.52286678,1.911,130.2,0.13197,23.26,0.0952,80.9,1008.0,243.72,0.06071,5548.0,4.038,1.614,1.038,CANDIDATE
9.17858526,2.1945,796.5,0.026756,2.3,0.0819,88.77,753.0,76.14,4.44025,5506.0,4.584,0.788,0.876,CONFIRMED
4.33144839,2.58,216.4,0.013434,1.07,0.0459,88.81,939.0,183.62,1.95435,5344.0,4.55,0.728,0.686,FALSE POSITIVE
23.67513153,4.647,980.4,0.032391,2.76,0.1536,88.06,528.0,18.38,0.48621,5309.0,4.588,0.781,0.869,CONFIRMED
29.19899219,5.1227,2047.2,0.040459,4.15,0.1815,89.95,540.0,20.05,2.05855,5376.0,4.462,0.94,0.934,CONFIRMED
160.0191598,5.472,1552.8,0.041725,4.28,0.5642,89.64,306.0,2.08,1.77683,5376.0,4.462,0.94,0.934,CONFIRMED
7.05185637,3.69,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
10.854095934,3.7768,1034.4,0.029604,2.99,0.0919,88.83,765.0,80.88,1.41039,5465.0,4.449,0.925,0.876,CONFIRMED
55.3291399,6.918,325.7,0.016221,1.67,0.2779,89.8,436.0,8.55,1.38589,5376.0,4.462,0.94,0.934,CONFIRMED
17.177328207,7.6702,24419.0,0.143884,15.29,0.1327,89.2,720.0,63.7,0.4427,6032.0,4.485,0.973,1.055,FALSE POSITIVE
7.064252021,1.3867,728.9,0.027117,2.37,0.0677,88.42,769.0,82.76,7.67154,5076.0,4.55,0.799,0.827,CONFIRMED
53.71798494,4.104,3153.5,0.066227,155.12,0.4274,88.98,1550.0,1363.11,0.92917,4959.0,2.332,21.449,3.601,CANDIDATE
43.501748,10.755,167.1,0.01487,10.1,0.2587,86.27,996.0,232.53,0.02719,4604.0,2.936,6.221,1.218,FALSE POSITIVE
19.44639139,3.6227,926.0,0.031094,3.24,0.1355,88.21,681.0,50.73,0.88322,5815.0,4.421,0.954,0.875,CONFIRMED
6.91986988,3.4253,170.1,0.013367,1.39,0.068,84.93,961.0,201.41,0.31338,5815.0,4.421,0.954,0.875,CONFIRMED
105.8817667,18.044,1556.3,0.037215,10.16,0.4785,89.22,595.0,29.64,0.10581,5903.0,3.757,2.499,1.301,CANDIDATE
16.6658994,4.1934,754.2,0.025297,2.85,0.1313,89.13,702.0,57.31,1.54151,5674.0,4.446,1.032,1.086,CONFIRMED
4.16696628,2.7535,877.7,0.026616,2.74,0.0492,89.89,1053.0,291.34,1.82708,5456.0,4.45,0.943,0.914,CONFIRMED
0.535224793,3.3402,228.7,0.013487,1.09,0.0115,89.31,1783.0,2385.75,0.17739,5044.0,4.551,0.738,0.708,FALSE POSITIVE
11.46347165,2.599,1048.6,0.029133,3.0,0.0966,89.83,752.0,75.57,5.91602,5456.0,4.45,0.943,0.914,CONFIRMED
39.6034,6.487,572.7,0.021546,2.22,0.2208,89.8,497.0,14.47,1.25339,5456.0,4.45,0.943,0.914,CONFIRMED
2.940304817,2.7226,472.4,0.022515,2.59,0.0397,80.64,1256.0,588.66,0.28494,5527.0,4.376,1.054,0.964,CONFIRMED
5.378868001,2.7222,483.4,0.022038,1.86,0.056,85.81,833.0,113.59,0.73018,5077.0,4.567,0.774,0.806,CONFIRMED
15.28467725,6.0768,321.3,0.017992,2.7,0.1224,86.51,852.0,124.4,0.16706,5763.0,4.181,1.374,1.045,CONFIRMED
73.506021,5.734,485.6,0.020665,2.37,0.356,89.69,471.0,11.66,2.4325,6215.0,4.44,1.052,1.111,FALSE POSITIVE
21.05349939,7.1605,496.6,0.02018,2.75,0.1502,89.98,731.0,67.48,0.514,5751.0,4.254,1.247,1.018,CONFIRMED
127.905412,14.475,4020.6,0.058973,8.03,0.5001,89.58,401.0,6.09,0.3041,5751.0,4.254,1.247,1.018,CONFIRMED
6.21716039,4.4289,211.2,0.013325,1.81,0.0666,88.14,1098.0,343.21,0.53208,5751.0,4.254,1.247,1.018,CONFIRMED
21.05647572,1.238,1293.6,0.041349,5.05,0.154,89.09,732.0,67.74,8.65268,6156.0,4.381,1.118,1.092,FALSE POSITIVE
31.80514278,7.6213,4675.3,0.369469,34.82,0.1934,85.0,553.0,22.05,0.06061,5931.0,4.545,0.863,0.953,FALSE POSITIVE
4.57797412,2.862,125.4,0.010324,0.96,0.0529,88.31,1024.0,259.36,1.41951,5795.0,4.554,0.848,0.938,CANDIDATE
37.60936976,6.8615,27591.0,0.161447,15.8,0.2115,89.03,508.0,15.8,0.83778,5600.0,4.483,0.896,0.889,FALSE POSITIVE
49.26678528,5.5692,8494.0,7.445899,929.36,0.2756,83.97,538.0,19.79,3.92515,5988.0,4.382,1.143,1.152,FALSE POSITIVE
3.613757526,5.9128,4872.2,0.071239,7.05,0.0452,76.14,1182.0,461.67,0.05632,5986.0,4.498,0.906,0.942,FALSE POSITIVE
7.381980206,3.1152,1433.8,0.034222,3.42,0.0717,89.71,876.0,138.88,2.25264,5559.0,4.47,0.914,0.899,CONFIRMED
17.58751692,4.3773,1377.8,0.033351,4.03,0.1277,89.81,706.0,58.6,1.92199,5433.0,4.302,1.107,0.896,CONFIRMED
3.01609637,1.57,196.3,0.013746,0.96,0.0354,86.28,795.0,94.1,2.61893,4245.0,4.641,0.637,0.649,CANDIDATE
11.34436822,5.558,586.3,0.2096,17.21,0.0927,73.19,703.0,57.67,0.01007,5594.0,4.602,0.752,0.841,FALSE POSITIVE
1.576341127,3.1232,335.1,0.016263,2.96,0.026,89.86,1797.0,2460.7,0.47369,5087.0,3.967,1.666,0.937,FALSE POSITIVE
18.47762694,1.94,2604.6,0.050013,1.55,0.0887,89.27,267.0,1.21,9.8259,3395.0,4.97,0.283,0.271,CONFIRMED
58.36205791,6.3363,5374.7,0.06741,7.02,0.2918,89.67,446.0,9.33,1.87105,5592.0,4.467,0.953,0.973,CONFIRMED
5.350156114,2.2647,764.8,0.024953,2.6,0.0593,89.98,989.0,226.02,4.18915,5592.0,4.467,0.953,0.973,CONFIRMED
21.9424316,7.447,72.7,0.007921,1.23,0.1597,88.86,797.0,95.46,0.34888,6052.0,4.183,1.424,1.128,CANDIDATE
6.38899658,3.5032,543.3,0.025119,2.89,0.0666,83.26,970.0,209.17,0.19274,5527.0,4.376,1.054,0.964,CONFIRMED
14.62709685,4.097,396.4,0.023474,2.7,0.1157,84.97,736.0,69.31,0.11063,5527.0,4.376,1.054,0.964,CONFIRMED
35.1184432,4.59,542.4,0.028309,3.26,0.2074,87.49,550.0,21.57,0.1603,5527.0,4.376,1.054,0.964,CONFIRMED
8.00579096,3.0549,629.7,0.023088,2.36,0.0725,89.74,956.0,197.06,2.50844,6032.0,4.395,0.935,0.793,CONFIRMED
4.26374378,2.2725,182.0,0.012564,1.28,0.0476,88.44,1179.0,457.15,2.58171,6032.0,4.395,0.935,0.793,CONFIRMED
330.025002,6.659,259.2,0.015636,5.92,1.1069,89.86,478.0,12.36,4.04249,6126.0,3.578,3.466,1.658,CANDIDATE
84.6877524,10.0248,347.7,0.017238,3.37,0.4172,89.99,611.0,32.96,0.74607,6688.0,4.062,1.79,1.353,CONFIRMED
2.340523247,3.156,175.4,0.013043,1.4,0.033,79.79,1456.0,1063.8,0.23669,6056.0,4.397,0.981,0.875,FALSE POSITIVE
25.85499978,3.8737,610.5,0.022792,2.4,0.1735,89.7,637.0,38.81,3.61833,6122.0,4.487,0.964,1.041,CONFIRMED
10.68758211,3.3812,777.7,0.028544,2.64,0.0909,86.89,780.0,87.41,0.56806,5788.0,4.524,0.848,0.877,CONFIRMED
20.30303506,4.5038,533.4,0.023337,2.16,0.1395,87.96,630.0,37.12,0.50785,5788.0,4.524,0.848,0.877,CONFIRMED
39.0930875,5.687,476.3,0.022964,2.99,0.2359,88.29,602.0,31.11,0.29915,6072.0,4.343,1.193,1.146,FALSE POSITIVE
12.56096618,3.7647,923.1,0.027423,2.74,0.1021,89.95,734.0,68.49,2.15344,5559.0,4.47,0.914,0.899,CONFIRMED
30.8261043,5.914,742.2,0.031848,3.18,0.1858,86.76,544.0,20.68,0.09259,5559.0,4.47,0.914,0.899,CONFIRMED
3.696121272,2.463,383.4,0.017627,1.78,0.0448,89.92,1095.0,340.33,2.20611,5465.0,4.449,0.925,0.876,CONFIRMED
3.42806306,2.417,178.4,0.012074,1.21,0.043,89.57,1131.0,386.14,2.11056,5559.0,4.47,0.914,0.899,CONFIRMED
13.24931848,4.4859,647.6,0.024323,2.86,0.1087,88.07,806.0,99.54,0.67389,5799.0,4.361,1.078,0.972,CONFIRMED
22.4098677,2.271,69.8,0.009062,0.73,0.1446,88.71,489.0,13.55,2.18291,4900.0,4.602,0.741,0.806,FALSE POSITIVE
363.706662,8.553,1624.6,0.045248,5.26,1.0077,89.38,283.0,1.51,0.52268,6240.0,4.397,1.064,1.025,FALSE POSITIVE
9.391039263,2.8386,2895.6,0.071734,11.73,0.0902,85.35,1068.0,308.13,0.36092,5944.0,4.132,1.498,1.11,CANDIDATE
18.00932214,4.9611,3004.4,0.05176,4.96,0.1333,88.73,658.0,44.29,0.89694,5815.0,4.54,0.877,0.973,CONFIRMED
22.18431824,3.0397,1593.0,0.035648,3.18,0.1418,89.97,546.0,21.06,7.39065,5157.0,4.5,0.818,0.771,CONFIRMED
77.4794704,10.1151,1237.0,0.032509,10.33,0.4212,89.98,778.0,86.59,0.69477,6711.0,3.73,2.909,1.657,CANDIDATE
0.80489537,0.92,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
276.32360146,9.8964,81.3,0.008829,1.21,0.8434,89.74,352.0,3.63,0.89833,6528.0,4.257,1.26,1.046,FALSE POSITIVE
5.28691996,2.579,41.5,0.006312,0.51,0.0552,86.41,792.0,92.97,0.96999,4900.0,4.602,0.741,0.806,CONFIRMED
6.51003001,3.3095,602.8,0.022098,2.78,0.0689,89.91,1017.0,253.24,1.6198,5638.0,4.327,1.153,1.029,CONFIRMED
35.18105723,7.545,987.7,0.031415,4.17,0.2281,88.18,664.0,45.89,0.2214,6520.0,4.375,1.215,1.279,CONFIRMED
11.75560012,4.7,648.8,0.254375,22.39,0.0974,76.01,716.0,62.19,0.01794,5644.0,4.575,0.806,0.9,FALSE POSITIVE
17.79421914,4.1918,1549.4,0.287451,25.27,0.1282,83.53,606.0,31.94,0.08024,5485.0,4.574,0.805,0.891,FALSE POSITIVE
6.12601169,1.733,40.2,0.005889,0.83,0.062,89.02,1141.0,400.49,7.57688,5679.0,4.146,1.286,0.844,FALSE POSITIVE
29.02235217,4.0263,637.6,0.027485,2.55,0.177,88.09,559.0,23.06,0.44605,5788.0,4.524,0.848,0.877,CONFIRMED
3.383540239,1.403,255.7,0.015341,1.65,0.042,87.54,1133.0,389.19,5.24544,5300.0,4.385,0.986,0.861,CONFIRMED
2.358952404,1.593,94.1,0.008881,0.96,0.033,87.91,1278.0,630.43,4.01115,5300.0,4.385,0.986,0.861,CONFIRMED
20.72904234,2.8066,561.7,0.022176,1.94,0.1378,89.34,530.0,18.68,4.96047,4979.0,4.538,0.803,0.811,CONFIRMED
1.632916419,1.5599,209.2,0.012892,1.13,0.0253,89.04,1237.0,554.07,3.70034,4979.0,4.538,0.803,0.811,CONFIRMED
11.1438086,7.905,41.7,0.006202,0.75,0.0978,85.75,906.0,159.1,0.09323,6095.0,4.349,1.11,1.004,CANDIDATE
7.216951388,1.89082,4284.5,0.360527,41.57,0.0725,84.43,1055.0,292.7,0.84086,6266.0,4.38,1.056,0.974,FALSE POSITIVE
15.85238672,5.179,928.5,0.293454,32.21,0.1134,79.17,775.0,85.35,0.02285,5903.0,4.322,1.005,0.772,FALSE POSITIVE
4.147021189,2.8997,3680.7,0.055579,7.31,0.0502,88.7,1258.0,590.84,1.54911,5818.0,4.266,1.205,0.977,CONFIRMED
15.22895514,2.5967,1124.8,0.033813,3.0,0.1152,88.54,639.0,39.4,2.33268,5456.0,4.562,0.812,0.878,CONFIRMED
24.67458244,3.2648,650.6,0.026266,2.33,0.1589,88.69,544.0,20.71,1.43079,5456.0,4.562,0.812,0.878,CONFIRMED
32.526674,6.842,204.9,0.013319,1.26,0.1971,89.17,525.0,17.91,0.61817,5668.0,4.545,0.868,0.963,CANDIDATE
10.32906563,1.44,2309.8,0.053874,6.17,0.0961,88.11,908.0,160.44,3.86448,6228.0,4.441,1.049,1.107,CANDIDATE
3.750832927,1.9457,2397.9,0.044422,4.61,0.0484,90.0,1129.0,383.77,4.90419,5776.0,4.512,0.95,1.068,CONFIRMED
21.34736612,4.184,630.5,0.027345,3.2,0.1445,87.5,648.0,41.65,0.34883,5395.0,4.324,1.071,0.882,CONFIRMED
7.81100952,3.231,126.7,0.0116,1.36,0.0739,85.78,906.0,159.24,0.42311,5395.0,4.324,1.071,0.882,CONFIRMED
4.243748097,3.3603,1409.7,0.034313,3.16,0.0501,89.82,1063.0,301.46,1.04797,5873.0,4.554,0.843,0.93,CONFIRMED
2.404483552,0.2961,0.8,0.001881,0.48,0.0387,75.19,2078.0,4402.44,0.19584,6050.0,3.823,2.345,1.332,FALSE POSITIVE
13.54204116,3.334,338.7,0.018099,2.01,0.1087,88.15,794.0,93.98,1.14505,5891.0,4.395,1.015,0.934,FALSE POSITIVE
2.752359689,2.0722,791.9,0.025966,2.54,0.0375,87.36,1178.0,455.43,2.10797,5461.0,4.499,0.897,0.926,CONFIRMED
13.98177862,2.958,1018.4,0.029383,2.09,0.0978,89.24,553.0,22.1,3.65494,4859.0,4.615,0.651,0.636,CONFIRMED
44.0003975,5.1115,599.6,0.02192,1.56,0.21,89.97,377.0,4.79,2.96155,4859.0,4.615,0.651,0.636,CONFIRMED
247.354914,8.677,1291.8,0.032169,2.29,0.6639,89.99,212.0,0.48,3.50263,4859.0,4.615,0.651,0.636,CONFIRMED
462.12069,10.42,633.7,0.023097,2.46,1.1265,90.0,249.0,0.91,3.69085,6079.0,4.411,0.974,0.892,FALSE POSITIVE
12.39894005,4.262,702.9,0.033535,4.06,0.1099,82.75,890.0,148.37,0.05656,6355.0,4.41,1.108,1.151,FALSE POSITIVE
207.5829306,7.0686,505.1,0.023144,4.52,0.7584,89.63,453.0,9.97,0.9882,6688.0,4.062,1.79,1.353,CONFIRMED
7.26731094,2.2691,659.1,0.023657,1.14,0.0564,89.9,464.0,10.93,5.61777,3751.0,4.8,0.443,0.452,CONFIRMED
13.3430025,2.7399,799.7,0.026639,1.29,0.0845,89.1,379.0,4.87,3.82271,3751.0,4.8,0.443,0.452,CONFIRMED
3.886795001,1.7574,471.3,0.020036,0.97,0.0371,89.6,571.0,25.26,6.29119,3751.0,4.8,0.443,0.452,CONFIRMED
22.40777833,3.2881,661.3,0.023714,1.15,0.1194,89.84,319.0,2.44,5.52889,3751.0,4.8,0.443,0.452,CONFIRMED
20.35509657,5.33265,25080.0,0.149056,17.53,0.1494,89.04,720.0,63.6,1.25008,6081.0,4.404,1.077,1.072,FALSE POSITIVE
5.92240377,3.691,413.4,0.023559,2.77,0.0656,78.63,1087.0,329.86,0.06006,6081.0,4.404,1.077,1.072,FALSE POSITIVE
166.7876551,5.8676,4764.2,0.062452,7.03,0.5778,89.99,334.0,2.93,8.33241,5663.0,4.377,1.031,0.923,CANDIDATE
77.6114427,7.1786,814.5,0.02568,2.59,0.3411,89.94,397.0,5.87,1.88554,5465.0,4.449,0.925,0.876,CONFIRMED
18.20795835,3.7965,1596.9,0.038279,3.08,0.1265,88.77,551.0,21.86,1.53369,5176.0,4.612,0.738,0.826,CONFIRMED
49.537365,9.862,201.7,0.013263,1.48,0.2637,89.29,532.0,18.87,0.33388,6118.0,4.416,1.023,0.995,CANDIDATE
12.70636123,2.395,871.7,0.029987,2.75,0.1043,88.29,697.0,55.86,2.21624,5573.0,4.562,0.839,0.939,CONFIRMED
10.94577783,3.0937,532.8,0.023673,2.84,0.0954,87.17,881.0,142.23,0.72413,5888.0,4.342,1.097,0.966,CONFIRMED
28.9869016,3.6233,471.6,0.022565,2.7,0.1826,88.64,637.0,38.82,1.00627,5888.0,4.342,1.097,0.966,CONFIRMED
94.886902,6.923,641.7,0.035401,4.24,0.4025,88.37,429.0,7.99,0.08569,5888.0,4.342,1.097,0.966,CONFIRMED
5.03505665,1.804,151.5,0.013596,1.63,0.0568,84.49,1141.0,401.23,0.63958,5888.0,4.342,1.097,0.966,CONFIRMED
24.7222403,4.53,290.1,0.015413,1.31,0.1582,89.86,536.0,19.53,2.31112,5481.0,4.592,0.778,0.871,FALSE POSITIVE
11.90352088,4.297,633.0,0.023415,2.56,0.1047,88.78,827.0,110.54,1.02936,6063.0,4.47,1.001,1.079,CONFIRMED
9.286964466,3.3649,691.7,0.023784,2.1,0.0835,89.99,762.0,79.68,2.20846,5546.0,4.575,0.81,0.907,CONFIRMED
34.0350605,6.695,727.8,0.025247,2.76,0.2109,89.23,583.0,27.24,0.71902,6063.0,4.47,1.001,1.079,CONFIRMED
12.75934489,3.5889,882.1,0.028553,2.58,0.0988,88.25,633.0,37.95,1.15662,4963.0,4.501,0.826,0.789,CONFIRMED
5.433132902,2.4012,328.2,0.017857,1.61,0.0559,86.69,841.0,118.56,1.24273,4963.0,4.501,0.826,0.789,CONFIRMED
0.967427812,5.8883,9127.8,0.374634,29.01,0.0176,32.82,1419.0,956.61,0.06624,5066.0,4.625,0.709,0.784,FALSE POSITIVE
10.64021008,5.4381,455.3,0.02134,2.87,0.0966,85.61,963.0,203.48,0.17016,6112.0,4.281,1.233,1.057,CONFIRMED
4.93883135,4.388,123.5,0.01068,1.44,0.0579,84.67,1244.0,566.38,0.24577,6112.0,4.281,1.233,1.057,CONFIRMED
5.996533443,3.3129,711.4,0.024912,2.96,0.0638,87.63,1025.0,260.49,0.98292,5622.0,4.346,1.089,0.958,CONFIRMED
2.06190864,1.9743,214.0,0.013746,1.63,0.0313,85.54,1463.0,1082.28,1.46184,5622.0,4.346,1.089,0.958,CONFIRMED
20.13490007,3.7962,1035.2,0.032994,2.98,0.1339,88.28,544.0,20.66,0.87716,4963.0,4.501,0.826,0.789,CONFIRMED
24.0721647,3.171,177.3,0.016375,1.1,0.1409,87.43,400.0,6.08,0.30983,4352.0,4.671,0.613,0.64,CANDIDATE
88.2553729,4.539,1132.2,0.036768,2.96,0.3623,89.37,326.0,2.67,1.24217,5176.0,4.612,0.738,0.826,CONFIRMED
19.193103549,2.5425,6807.3,0.125536,12.23,0.1396,88.24,656.0,43.77,1.68048,5883.0,4.53,0.892,0.985,CANDIDATE
22.418319842,5.349,11929.0,0.111908,9.94,0.1413,88.15,563.0,23.8,0.57108,5324.0,4.491,0.813,0.746,FALSE POSITIVE
20.131477716,3.2806,8243.2,0.391955,39.89,0.1458,87.15,670.0,47.49,0.79745,6003.0,4.507,0.932,1.019,FALSE POSITIVE
6.010383339,2.1939,2652.1,0.047131,3.8,0.058,88.75,768.0,82.31,4.148,4882.0,4.558,0.738,0.718,CONFIRMED
80.881757,12.568,142.7,0.011018,2.27,0.3828,89.59,581.0,26.91,0.29847,5934.0,3.945,1.885,1.141,CANDIDATE
1.334101467,2.1033,120.8,0.010106,1.74,0.025,88.2,2169.0,5207.55,1.23138,6178.0,4.106,1.58,1.16,FALSE POSITIVE
9.250572762,3.6373,1039.5,0.267107,96.08,0.1097,77.53,1966.0,3530.57,0.04131,8133.0,3.715,3.294,2.053,CANDIDATE
8.1808949,2.7546,723.5,0.024994,2.1,0.0754,88.51,716.0,62.21,2.27284,5081.0,4.596,0.77,0.864,CONFIRMED
15.31296388,3.0935,864.9,0.027875,2.34,0.1145,88.89,581.0,26.98,2.49146,5081.0,4.596,0.77,0.864,CONFIRMED
18.42794957,2.9264,706.6,0.026288,2.24,0.1247,88.81,526.0,18.05,2.36419,4768.0,4.536,0.779,0.759,CONFIRMED
8.8249556,2.976,121.1,0.010131,1.1,0.083,89.46,928.0,175.17,2.72865,6078.0,4.434,0.994,0.978,FALSE POSITIVE
7.30497811,4.5414,10930.0,0.133626,10.86,0.069,83.31,760.0,78.87,0.18129,5247.0,4.609,0.744,0.833,FALSE POSITIVE
5.115750935,2.5378,1055.8,0.505225,60.74,0.0607,72.18,1202.0,493.38,0.08106,6398.0,4.411,1.101,1.141,FALSE POSITIVE
1.213745575,5.5835,2012.2,0.300534,21.69,0.0192,27.8,1246.0,572.53,0.0359,4820.0,4.606,0.661,0.644,FALSE POSITIVE
7.189379172,2.0351,8126.4,0.10163,11.94,0.0768,86.91,1026.0,261.94,1.7538,6214.0,4.442,1.076,1.169,CANDIDATE
1.423799421,1.4866,2008.4,0.042151,4.69,0.0256,85.73,1659.0,1791.61,2.83986,5962.0,4.464,1.019,1.102,FALSE POSITIVE
1.8134378,7.776,97.4,0.009047,0.69,0.0264,76.37,1158.0,423.67,0.03218,5094.0,4.618,0.7,0.743,CANDIDATE
14.78767172,6.1191,781.8,0.025359,3.46,0.1201,89.94,827.0,110.42,0.58731,5814.0,4.269,1.248,1.055,CONFIRMED
4.16536757,3.2935,120.0,0.010027,1.0,0.0508,87.83,1048.0,284.49,0.84463,5604.0,4.52,0.912,1.004,CONFIRMED
14.48584765,3.1365,457.1,0.024271,2.88,0.115,86.48,784.0,89.16,0.31418,5784.0,4.352,1.085,0.966,CONFIRMED
40.6992062,7.074,429.9,0.021549,3.2,0.2327,88.02,685.0,52.05,0.17147,6419.0,4.175,1.362,1.012,CONFIRMED
4.532402495,3.12,339.1,0.028823,3.69,0.0528,72.4,1160.0,426.69,0.03228,5575.0,4.278,1.173,0.951,FALSE POSITIVE
25.273355,34.48,496.1,0.232114,24.74,0.1599,48.56,579.0,26.57,0.00018,5313.0,4.39,0.976,0.854,FALSE POSITIVE
15.458056682,8.79536,4253.2,0.059289,9.11,0.1241,89.8,871.0,136.4,0.22765,5868.0,4.169,1.407,1.066,CONFIRMED
562.1725914,9.8841,5877.8,0.077456,10.9,1.3457,89.95,241.0,0.8,2.01544,5589.0,4.229,1.289,1.026,CANDIDATE
278.1243979,3.978,2297.8,0.051146,5.86,0.8423,89.84,286.0,1.57,7.57583,5799.0,4.408,1.05,1.028,CANDIDATE
4.034914368,1.7874,800.1,0.035486,6.95,0.0509,81.5,1452.0,1052.15,0.32399,5548.0,3.964,1.793,1.079,CANDIDATE
3.173914037,3.6069,303.0,0.017772,3.07,0.0466,78.65,1655.0,1769.83,0.13513,6432.0,4.164,1.584,1.337,CONFIRMED
379.11996,7.22,1107.7,0.030977,2.74,0.9902,89.92,221.0,0.57,6.42826,5546.0,4.575,0.81,0.907,FALSE POSITIVE
52.513548727,3.2743,14252.0,0.116129,12.43,0.2674,89.64,472.0,11.73,8.78022,5589.0,4.421,0.98,0.925,CANDIDATE
4.17838675,2.123,316.0,0.016989,3.13,0.053,87.1,1430.0,988.44,1.95918,5746.0,4.039,1.687,1.136,CANDIDATE
9.84824649,5.7471,436.7,0.019691,2.68,0.0916,87.2,947.0,189.82,0.27849,5814.0,4.269,1.248,1.055,CONFIRMED
19.7243672,7.202,577.9,0.026226,3.57,0.1455,85.06,751.0,75.23,0.05524,5814.0,4.269,1.248,1.055,CONFIRMED
51.75530504,7.4355,609.2,0.023742,2.61,0.2638,89.14,515.0,16.6,0.5448,5979.0,4.394,1.005,0.913,CONFIRMED
16.2982201,2.558,199.0,0.013741,0.78,0.1025,88.88,388.0,5.38,3.2693,3905.0,4.736,0.521,0.538,CANDIDATE
7.38443269,5.7351,349.8,0.017768,2.42,0.0756,85.83,1042.0,278.67,0.18875,5814.0,4.269,1.248,1.055,CONFIRMED
7.06115081,3.547,1526.9,1.855784,171.85,0.0706,66.27,886.0,145.61,0.13121,5795.0,4.554,0.848,0.938,FALSE POSITIVE
2190.7010353,19.891,1874.2,0.038811,3.12,2.9456,89.95,109.0,0.03,2.38901,4965.0,4.555,0.736,0.709,CANDIDATE
7.23858162,3.1199,268.2,0.014748,1.34,0.0712,89.53,816.0,104.51,2.03849,5411.0,4.561,0.831,0.917,CONFIRMED
161.4746786,10.572,828.2,0.028533,3.25,0.5729,89.48,343.0,3.27,0.41011,5761.0,4.383,1.044,0.96,CONFIRMED
6.277827312,8.6841,1856.8,0.050019,4.87,0.066,69.04,985.0,222.45,0.009,6077.0,4.526,0.891,0.974,FALSE POSITIVE
16.71987303,3.317,523.1,0.021311,2.52,0.1302,89.3,767.0,81.63,3.04198,6020.0,4.389,1.085,1.049,CONFIRMED
12.011661094,3.77516,14294.0,0.210985,55.2,0.1226,86.27,1317.0,710.87,0.51094,6753.0,3.91,2.396,1.701,FALSE POSITIVE
3.275821982,3.0427,274.9,0.016437,3.54,0.049,82.54,1730.0,2121.23,0.33381,6185.0,4.013,1.972,1.46,CONFIRMED
15.87360981,3.5246,415.6,0.018967,1.53,0.1149,89.3,632.0,37.68,2.53735,5656.0,4.607,0.737,0.801,CONFIRMED
12.3860474,2.604,151.3,0.011472,1.11,0.0983,89.01,679.0,50.23,3.72033,5121.0,4.457,0.888,0.822,CONFIRMED
1.360834768,1.4886,1570.5,0.076031,7.24,0.0238,69.05,1660.0,1792.47,0.22912,6215.0,4.543,0.872,0.968,FALSE POSITIVE
7.256962446,4.9402,463.2,0.020856,3.53,0.0765,85.51,1163.0,432.1,0.23039,5858.0,4.112,1.549,1.133,CONFIRMED
29.66631669,8.412,668.0,0.023633,2.83,0.1827,89.96,644.0,40.68,0.45094,5956.0,4.322,1.098,0.922,CONFIRMED
16.2254975,6.471,120.4,0.010102,1.21,0.1222,89.16,788.0,90.93,0.46519,5956.0,4.322,1.098,0.922,CONFIRMED
1.260258822,1.8594,1130.7,0.034238,3.57,0.0232,77.17,1569.0,1435.82,0.53778,5550.0,4.5,0.954,1.05,CONFIRMED
3.29534567,1.902,141.9,0.011781,1.23,0.0441,85.51,1139.0,397.37,1.40961,5550.0,4.5,0.954,1.05,CANDIDATE
0.542122617,1.283,88.3,0.008585,0.94,0.0134,88.11,2238.0,5914.13,2.29284,5875.0,4.476,0.998,1.088,FALSE POSITIVE
5.25449393,3.078,169.0,0.013572,1.41,0.0602,83.61,975.0,213.25,0.29085,5550.0,4.5,0.954,1.05,CONFIRMED
